Field,Activity,RowID,Activity Description,Reporting Name,Operation Seq,Department Code,Long Description,Required / Std Spec
JAS,DYIA-Y01-01,1983,Job for Air Driers Hankison - 1Y Service,-1 Yearly Service,140,E&I,Clean control tube,8000 hr task
JAS,DYIA-Y01-01,1984,Job for Air Driers Hankison - 1Y Service,-1 Yearly Service,150,E&I,Check and clean electrical control panel and check if the water seal around the panel is OK,8000 hr task
JAS,DYIA-Y01-01,1985,Job for Air Driers Hankison - 1Y Service,-1 Yearly Service,160,E&I,Contractor to clean and calibrate PSVs (spares would be required),8000 hr task
JAS,DYIA-Y01-01,1986,Job for Air Driers Hankison - 1Y Service,-1 Yearly Service,161,E&I,Inspect and calibrate of remote pressure transducer,
JAS,DYIA-Y01-01,1987,Job for Air Driers Hankison - 1Y Service,-1 Yearly Service,170,E&I,Close work permit,
JAS,DYIA-Y01-03,1988,Job for E&I Tech Instrument Air dryer Atlas copco CD140- 1 Yearly Service,- 1 Yearly Service,10,E&I,Open work permit/JSA,
JAS,DYIA-Y01-03,1989,Job for E&I Tech Instrument Air dryer Atlas copco CD140- 1 Yearly Service,- 1 Yearly Service,20,E&I,"Check the differential pressure on the pre-filter and if red, replace it. If it remains red replace pressure indicator",
JAS,DYIA-Y01-03,1990,Job for E&I Tech Instrument Air dryer Atlas copco CD140- 1 Yearly Service,- 1 Yearly Service,30,E&I,"Check the differential pressure on the after-filter and if red, replace it. If it remains red replace pressure indicator",
JAS,DYIA-Y01-03,1991,Job for E&I Tech Instrument Air dryer Atlas copco CD140- 1 Yearly Service,- 1 Yearly Service,40,E&I,Check for corrosion on the tower being regenerated and report to the Maintenance Foreman if necessary,
JAS,DYIA-Y01-03,1992,Job for E&I Tech Instrument Air dryer Atlas copco CD140- 1 Yearly Service,- 1 Yearly Service,50,E&I,Check if solenoid's plastic tube is loose and tighten if necessary,
JAS,DYIA-Y01-03,1993,Job for E&I Tech Instrument Air dryer Atlas copco CD140- 1 Yearly Service,- 1 Yearly Service,60,E&I,Visual check of control panel and lamp indicator and clean if necessary,
JAS,DYIA-Y01-03,1994,Job for E&I Tech Instrument Air dryer Atlas copco CD140- 1 Yearly Service,- 1 Yearly Service,70,E&I,Drain control air filter housing of any accumulated condensate,
JAS,DYIA-Y01-03,1995,Job for E&I Tech Instrument Air dryer Atlas copco CD140- 1 Yearly Service,- 1 Yearly Service,80,E&I,Change activated alumina desiccant,
JAS,DYIA-Y01-03,1996,Job for E&I Tech Instrument Air dryer Atlas copco CD140- 1 Yearly Service,- 1 Yearly Service,90,E&I,"During the replacement of desiccant, check desiccant support screens in the pressure vessels for blocking & clean if necessary",
JAS,DYIA-Y01-03,1997,Job for E&I Tech Instrument Air dryer Atlas copco CD140- 1 Yearly Service,- 1 Yearly Service,100,E&I,Check function of all valves and actuator and replace all seats and seals if necessary,
JAS,DYIA-Y01-03,1998,Job for E&I Tech Instrument Air dryer Atlas copco CD140- 1 Yearly Service,- 1 Yearly Service,110,E&I,Check and clean pneumatic divert valve,
JAS,DYIA-Y01-03,1999,Job for E&I Tech Instrument Air dryer Atlas copco CD140- 1 Yearly Service,- 1 Yearly Service,120,E&I,Check and clean regeneration orifice,
JAS,DYIA-Y01-03,2000,Job for E&I Tech Instrument Air dryer Atlas copco CD140- 1 Yearly Service,- 1 Yearly Service,130,E&I,Change filter element,
JAS,DYIA-Y01-03,2001,Job for E&I Tech Instrument Air dryer Atlas copco CD140- 1 Yearly Service,- 1 Yearly Service,140,E&I,Clean control tube,
JAS,DYIA-Y01-03,2002,Job for E&I Tech Instrument Air dryer Atlas copco CD140- 1 Yearly Service,- 1 Yearly Service,150,E&I,Check and clean electrical control panel and check if the water seal around the panel is OK,
JAS,DYIA-Y01-03,2003,Job for E&I Tech Instrument Air dryer Atlas copco CD140- 1 Yearly Service,- 1 Yearly Service,160,E&I,Contractor to clean and calibrate PSVs (spares would be required),
JAS,DYIA-Y01-03,2004,Job for E&I Tech Instrument Air dryer Atlas copco CD140- 1 Yearly Service,- 1 Yearly Service,161,E&I,Inspect and calibrate of remote pressure transducer,
JAS,DYIA-Y01-03,2005,Job for E&I Tech Instrument Air dryer Atlas copco CD140- 1 Yearly Service,- 1 Yearly Service,170,E&I,Close work permit,
JAS,DYIA-Y01-04,2006,Job for E&I Tech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,10,E&I,Open work permit/JSA,
JAS,DYIA-Y01-04,2007,Job for E&I Tech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,20,E&I,Before shutting down:,
JAS,DYIA-Y01-04,2008,Job for E&I Tech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,30,E&I,"Check air system for leaks, repair as necessary after shutting down",
JAS,DYIA-Y01-04,2009,Job for E&I Tech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,40,E&I,Manually test safety valve operation,
JAS,DYIA-Y01-04,2010,Job for E&I Tech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,50,E&I,"Check press. gauge on tower being regenerated, if differential press. exceeds 5 psid Remove and clean exhaust silencer after shutting down",
JAS,DYIA-Y01-04,2011,Job for E&I Tech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,60,E&I,After shutting down:,
JAS,DYIA-Y01-04,2012,Job for E&I Tech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,70,E&I,Check function of automatic condensate drain by operating valve manually,
JAS,DYIA-Y01-04,2013,Job for E&I Tech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,80,E&I,"Check pre and after filters. Replace elements, if differential press. exceeds 5 psid",max 5psi
JAS,DYIA-Y01-04,2014,Job for E&I Tech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,90,E&I,Drain control air filter housing of accumulated condensate,
JAS,DYIA-Y01-04,2015,Job for E&I Tech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,100,E&I,"Check tower drying time, should be 5 min per tower, readjust as necessary",5 min
JAS,DYIA-Y01-04,2016,Job for E&I Tech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,110,E&I,Send to hygrometer probe to Sullari for recalibration,
JAS,DYIA-Y01-04,2017,Job for E&I Tech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,120,E&I,Check if dryer switches towers alternatively,
JAS,DYIA-Y01-04,2018,Job for E&I Tech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,130,E&I,Check if air inlet valve opens and switches,
JAS,DYIA-Y01-04,2019,Job for E&I Tech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,140,E&I,Clean piping system before installing filters,
JAS,DYIA-Y01-04,2020,Job for E&I Tech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,150,E&I,"Replace pre-filter element, P/N 250024-427, when installing, observe correct flow direction marked by arrow",
JAS,DYIA-Y01-04,2021,Job for E&I Tech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,160,E&I,"Replace after filter element, P/N 250024-435, observe correct flow direction, marked by arrow",
JAS,DYIA-Y01-04,2022,Job for E&I Tech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,170,E&I,Replace pilot air filter element,
JAS,DYIA-Y01-04,2023,Job for E&I Tech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,180,E&I,"Clean or replace regeneration orifice if damaged, located in top manifold",
JAS,DYIA-Y01-04,2024,Job for E&I Tech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,190,E&I,"Clean, purge exhaust mufflers",
JAS,DYIA-Y01-04,2025,Job for E&I Tech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,200,E&I,"Check for proper function of purge and exhaust valve, clean/repair or replace as required",
JAS,DYIA-Y01-04,2026,Job for E&I Tech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,210,E&I,Replace Pitot air filter moisture indicator,
JAS,DYIA-Y01-04,2027,Job for E&I Tech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,220,E&I,"Check for proper functioning of inlet switching valve, clean/repair or replace as required",
JAS,DYIA-Y01-04,2028,Job for E&I Tech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,230,E&I,Check for proper sealing of check valves. Repair/replace valve seats as necessary,
JAS,DYIA-Y01-04,2029,Job for E&I Tech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,240,E&I,"Replace Activated Alumina Desiccant, P/N 02250140-346",
JAS,DYIA-Y01-04,2030,Job for E&I Tech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,250,E&I,After restarting:,
JAS,DYIA-Y01-04,2031,Job for E&I Tech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,260,E&I,"Check for leaks or any loose parts, rectify or report before leaving",
JAS,DYIA-Y01-04,2032,Job for E&I Tech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,270,E&I,Close work permit,
JAS,DYIA-Y01-06,2033,Job for MECH Air Driers Atlas copco - 1Y Service,#NAME?,10,MECH,Open work permit/JSA,
JAS,DYIA-Y01-06,2034,Job for MECH Air Driers Atlas copco - 1Y Service,#NAME?,20,MECH,"Check the differential pressure on the pre-filter and if red, replace it. If it remains red replace pressure indicator",
JAS,DYIA-Y01-06,2035,Job for MECH Air Driers Atlas copco - 1Y Service,#NAME?,30,MECH,"Check the differential pressure on the after-filter and if red, replace it. If it remains red replace pressure indicator",
JAS,DYIA-Y01-06,2036,Job for MECH Air Driers Atlas copco - 1Y Service,#NAME?,40,MECH,Check for corrosion on the tower being regenerated and report to the Maintenance Foreman if necessary,
JAS,DYIA-Y01-06,2037,Job for MECH Air Driers Atlas copco - 1Y Service,#NAME?,50,MECH,Check if solenoid's plastic tube is loose and tighten if necessary,
JAS,DYIA-Y01-06,2038,Job for MECH Air Driers Atlas copco - 1Y Service,#NAME?,60,MECH,Visual check of control panel and lamp indicator and clean if necessary,
JAS,DYIA-Y01-06,2039,Job for MECH Air Driers Atlas copco - 1Y Service,#NAME?,70,MECH,Drain control air filter housing of any accumulated condensate,
JAS,DYIA-Y01-06,2040,Job for MECH Air Driers Atlas copco - 1Y Service,#NAME?,80,MECH,Change activated alumina desiccant,
JAS,DYIA-Y01-06,2041,Job for MECH Air Driers Atlas copco - 1Y Service,#NAME?,90,MECH,"During the replacement of desiccant, check desiccant support screens in the pressure vessels for blocking & clean if necessary",
JAS,DYIA-Y01-06,2042,Job for MECH Air Driers Atlas copco - 1Y Service,#NAME?,100,MECH,Check function of all valves and actuator and replace all seats and seals if necessary,
JAS,DYIA-Y01-06,2043,Job for MECH Air Driers Atlas copco - 1Y Service,#NAME?,110,MECH,Check and clean pneumatic divert valve,
JAS,DYIA-Y01-06,2044,Job for MECH Air Driers Atlas copco - 1Y Service,#NAME?,120,MECH,Check and clean regeneration orifice,
JAS,DYIA-Y01-06,2045,Job for MECH Air Driers Atlas copco - 1Y Service,#NAME?,130,MECH,Change filter element,
JAS,DYIA-Y01-06,2046,Job for MECH Air Driers Atlas copco - 1Y Service,#NAME?,140,MECH,Clean control tube,
JAS,DYIA-Y01-06,2047,Job for MECH Air Driers Atlas copco - 1Y Service,#NAME?,150,MECH,Check and clean electrical control panel and check if the water seal around the panel is OK,
JAS,DYIA-Y01-06,2048,Job for MECH Air Driers Atlas copco - 1Y Service,#NAME?,160,MECH,Close work permit,
JAS,DYIA-Y01-07,2049,Job for Mech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,10,MECH,Open work permit/JSA,
JAS,DYIA-Y01-07,2050,Job for Mech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,20,MECH,Before shutting down:,
JAS,DYIA-Y01-07,2051,Job for Mech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,30,MECH,"Check air system for leaks, repair as necessary after shutting down",
JAS,DYIA-Y01-07,2052,Job for Mech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,50,MECH,"Check press. gauge on tower being regenerated, if differential press. exceeds 5 psid Remove and clean exhaust silencer after shutting down",
JAS,DYIA-Y01-07,2053,Job for Mech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,60,MECH,After shutting down:,
JAS,DYIA-Y01-07,2054,Job for Mech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,70,MECH,Check function of automatic condensate drain by operating valve manually,
JAS,DYIA-Y01-07,2055,Job for Mech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,80,MECH,"Check pre and after filters. Replace elements, if differential press. exceeds 5 psid",
JAS,DYIA-Y01-07,2056,Job for Mech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,90,MECH,Drain control air filter housing of accumulated condensate,
JAS,DYIA-Y01-07,2057,Job for Mech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,100,MECH,"Check tower drying time, should be 5 min per tower, readjust as necessary",
JAS,DYIA-Y01-07,2058,Job for Mech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,120,MECH,Check if dryer switches towers alternatively,
JAS,DYIA-Y01-07,2059,Job for Mech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,130,MECH,Check if air inlet valve opens and switches,
JAS,DYIA-Y01-07,2060,Job for Mech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,140,MECH,Clean piping system before installing filters,
JAS,DYIA-Y01-07,2061,Job for Mech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,150,MECH,"Replace pre-filter element, P/N 250024-427, when installing, observe correct flow direction marked by arrow",
JAS,DYIA-Y01-07,2062,Job for Mech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,160,MECH,"Replace after filter element, P/N 250024-435, observe correct flow direction, marked by arrow",
JAS,DYIA-Y01-07,2063,Job for Mech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,170,MECH,Replace pilot air filter element,
JAS,DYIA-Y01-07,2064,Job for Mech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,180,MECH,"Clean or replace regeneration orifice if damaged, located in top manifold",
JAS,DYIA-Y01-07,2065,Job for Mech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,190,MECH,"Clean, purge exhaust mufflers",
JAS,DYIA-Y01-07,2066,Job for Mech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,200,MECH,"Check for proper function of purge and exhaust valve, clean/repair or replace as required",
JAS,DYIA-Y01-07,2067,Job for Mech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,210,MECH,Replace Pitot air filter moisture indicator,
JAS,DYIA-Y01-07,2068,Job for Mech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,220,MECH,"Check for proper functioning of inlet switching valve, clean/repair or replace as required",
JAS,DYIA-Y01-07,2069,Job for Mech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,230,MECH,Check for proper sealing of check valves. Repair/replace valve seats as necessary,
JAS,DYIA-Y01-07,2070,Job for Mech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,240,MECH,"Perform hygrometer measurment if reading over XXX Replace Activated Alumina Desiccant, P/N 02250140-346",
JAS,DYIA-Y01-07,2071,Job for Mech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,250,MECH,After restarting:,
JAS,DYIA-Y01-07,2072,Job for Mech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,260,MECH,"Check for leaks or any loose parts, rectify or report before leaving",
JAS,DYIA-Y01-07,2073,Job for Mech Instrument air dryer sullair SD-220-DDS Dryer 1 Yearly Service,#NAME?,270,MECH,Close work permit,
JAS,EEAB-Y01-01,2074,Job for E&I Tech & Contractor Air circuit breaker annual service,,10,E&I,Open work permit/JSA,
JAS,EEAB-Y01-01,2075,Job for E&I Tech & Contractor Air circuit breaker annual service,,20,E&I,Visual inspection and general cleaning,
JAS,EEAB-Y01-01,2076,Job for E&I Tech & Contractor Air circuit breaker annual service,,30,E&I,Seal and Body Check.,
JAS,EEAB-Y01-01,2077,Job for E&I Tech & Contractor Air circuit breaker annual service,,40,E&I,Mechanism Check.,
JAS,EEAB-Y01-01,2078,Job for E&I Tech & Contractor Air circuit breaker annual service,,50,E&I,Lubricate with Regrease ( if need ),
JAS,EEAB-Y01-01,2079,Job for E&I Tech & Contractor Air circuit breaker annual service,,60,E&I,Insulation Resistance test,
JAS,EEAB-Y01-01,2080,Job for E&I Tech & Contractor Air circuit breaker annual service,,70,E&I,Contact Resistance Test.,
JAS,EEAB-Y01-01,2081,Job for E&I Tech & Contractor Air circuit breaker annual service,,80,E&I,Motor Charging test,
JAS,EEAB-Y01-01,2082,Job for E&I Tech & Contractor Air circuit breaker annual service,,90,E&I,Protective Relay Test ( If can ),
JAS,EEAB-Y01-01,2083,Job for E&I Tech & Contractor Air circuit breaker annual service,,100,E&I,Time Operation test,
JAS,EEAB-Y01-01,2084,Job for E&I Tech & Contractor Air circuit breaker annual service,,110,E&I,"Operation and function Test ( Electrical, Manual on Test & Service Position )",
JAS,EEAB-Y01-01,2085,Job for E&I Tech & Contractor Air circuit breaker annual service,,120,E&I,Close work permit,
JAS,EEBC-M03-01,2086,Job for E&I Battery and Charger 3-monthly service,,10,E&I,Open work permit/JSA,
JAS,EEBC-M03-01,2087,Job for E&I Battery and Charger 3-monthly service,,20,E&I,Visual inspection of chargers and batteries and clean,
JAS,EEBC-M03-01,2088,Job for E&I Battery and Charger 3-monthly service,,30,E&I,Voltage and load test of batteries using BK precision 601 equipment(battery testing tool),
JAS,EEBC-M03-01,2089,Job for E&I Battery and Charger 3-monthly service,,40,E&I,Close work permit,
JAS,EEBC-M03-02,2090,Job for E&I Cummins Engine Battery and Charger 3-monthly service,,10,E&I,Open work permit/JSA,
JAS,EEBC-M03-02,2091,Job for E&I Cummins Engine Battery and Charger 3-monthly service,,20,E&I,Check for battery acid leaks and loose battery terminals (inspections when off-line),
